,0.1,0.9,0.5
2019-02-02 20:50:00,25261.541015625,37529.5390625,31478.93359375
2019-02-02 20:55:00,23883.16015625,35370.7890625,28784.234375
2019-02-02 21:00:00,22292.8515625,33687.19140625,28662.302734375
2019-02-02 21:05:00,22181.62890625,32136.552734375,27539.314453125
2019-02-02 21:10:00,20541.890625,32043.39453125,25867.9140625
2019-02-02 21:15:00,19436.783203125,30640.6328125,25044.05859375
2019-02-02 21:20:00,19351.447265625,29379.861328125,24002.837890625
2019-02-02 21:25:00,17330.98046875,28058.583984375,22862.55078125
2019-02-02 21:30:00,15362.337890625,27304.787109375,21159.12109375
2019-02-02 21:35:00,15651.9375,24721.640625,19984.970703125
2019-02-02 21:40:00,14535.09375,24673.275390625,19878.49609375
2019-02-02 21:45:00,11667.8583984375,23021.13671875,17163.76953125
2019-02-02 21:50:00,10596.599609375,21625.73828125,15021.396484375
2019-02-02 21:55:00,9950.24609375,21348.697265625,14915.9306640625
2019-02-02 22:00:00,8033.2275390625,18409.482421875,13558.19140625
2019-02-02 22:05:00,6617.7172851562,17638.65625,11840.8564453125
2019-02-02 22:10:00,6640.0830078125,15838.4833984375,11479.646484375
2019-02-02 22:15:00,5942.177734375,15498.8828125,10422.3486328125
2019-02-02 22:20:00,5615.6147460938,13862.1298828125,9837.1904296875
2019-02-02 22:25:00,3829.248046875,13868.333984375,9200.48828125
2019-02-02 22:30:00,1876.2512207031,13040.39453125,7174.1274414062
2019-02-02 22:35:00,2350.4750976562,10719.505859375,6437.8198242188
2019-02-02 22:40:00,1920.0069580078,8862.001953125,4680.1806640625
2019-02-02 22:45:00,30.4560546875,9418.9921875,3996.5373535156
2019-02-02 22:50:00,-794.0159301758,7244.1948242188,3278.9108886719
2019-02-02 22:55:00,-3325.6196289062,7204.3935546875,2308.8088378906
2019-02-02 23:00:00,-3537.1298828125,6303.396484375,1311.7349853516
2019-02-02 23:05:00,-4388.8032226562,5165.904296875,695.5473632812
2019-02-02 23:10:00,-4845.1318359375,4278.0581054688,-197.1587371826
2019-02-02 23:15:00,-5313.5712890625,3474.6674804688,-823.2816772461
2019-02-02 23:20:00,-5823.3881835938,2392.6567382812,-1354.9309082031
2019-02-02 23:25:00,-5672.29296875,3129.9597167969,-1791.2880859375
2019-02-02 23:30:00,-7436.26953125,2413.4921875,-2179.986328125
2019-02-02 23:35:00,-7680.654296875,1650.1896972656,-2887.4594726562
2019-02-02 23:40:00,-7445.435546875,1623.8728027344,-2649.6689453125
2019-02-02 23:45:00,-8078.130859375,826.2978515625,-4323.1225585938
2019-02-02 23:50:00,-9105.6474609375,-384.9929199219,-4605.4858398438
2019-02-02 23:55:00,-9441.654296875,626.6528320312,-4794.1748046875
2019-02-03 00:00:00,-12728.248046875,-3378.28125,-8335.9384765625
2019-02-03 00:05:00,-13962.265625,-4861.9482421875,-9578.615234375
2019-02-03 00:10:00,-13247.27734375,-4923.5043945312,-8747.205078125
2019-02-03 00:15:00,-11957.5517578125,-4403.654296875,-7931.6357421875
2019-02-03 00:20:00,-10762.2099609375,-2216.6840820312,-7716.2275390625
2019-02-03 00:25:00,-12655.1396484375,-2869.6328125,-6840.9555664062
2019-02-03 00:30:00,-10133.9951171875,-1517.0170898438,-6338.3427734375
2019-02-03 00:35:00,-10683.7666015625,-1704.10546875,-5511.5190429688
2019-02-03 00:40:00,-10307.94140625,-2014.2177734375,-6011.7153320312
2019-02-03 00:45:00,-11850.974609375,-2131.1704101562,-6408.9448242188
2019-02-03 00:50:00,-9836.1591796875,-981.4301757812,-6418.71875
2019-02-03 00:55:00,-10606.296875,-2316.486328125,-6828.40234375
2019-02-03 01:00:00,-11330.923828125,-2481.4560546875,-7550.6499023438
2019-02-03 01:05:00,-12414.515625,-3640.5415039062,-8611.96484375
2019-02-03 01:10:00,-14066.943359375,-5585.1064453125,-9657.0234375
2019-02-03 01:15:00,-14589.69921875,-4074.4375,-9557.857421875
2019-02-03 01:20:00,-14819.63671875,-6480.548828125,-10949.744140625
2019-02-03 01:25:00,-15457.525390625,-5566.783203125,-10670.6689453125
2019-02-03 01:30:00,-15704.578125,-6659.4248046875,-11367.7373046875
2019-02-03 01:35:00,-16903.990234375,-8135.7685546875,-12412.0634765625
2019-02-03 01:40:00,-17335.2109375,-8950.17578125,-12743.5390625
2019-02-03 01:45:00,-18025.998046875,-8706.451171875,-12681.970703125
2019-02-03 01:50:00,-18706.92578125,-9613.150390625,-14425.0986328125
2019-02-03 01:55:00,-18846.29296875,-9576.02734375,-14095.7861328125
2019-02-03 02:00:00,-20657.861328125,-11348.978515625,-14917.5458984375
2019-02-03 02:05:00,-20082.705078125,-11390.7734375,-16044.5810546875
2019-02-03 02:10:00,-20974.833984375,-11086.23828125,-15678.908203125
2019-02-03 02:15:00,-20832.775390625,-11537.5810546875,-16360.2890625
2019-02-03 02:20:00,-21388.419921875,-11624.279296875,-16961.533203125
2019-02-03 02:25:00,-20855.62890625,-12760.1396484375,-17180.50390625
2019-02-03 02:30:00,-22209.646484375,-12524.0908203125,-17271.60546875
2019-02-03 02:35:00,-22511.439453125,-12517.44140625,-17648.546875
2019-02-03 02:40:00,-22106.8828125,-12797.34375,-17048.9140625
2019-02-03 02:45:00,-22310.76171875,-12189.1796875,-16862.09765625
2019-02-03 02:50:00,-21490.38671875,-10483.701171875,-16866.40234375
2019-02-03 02:55:00,-20477.166015625,-11701.84765625,-16129.3212890625
2019-02-03 03:00:00,-21884.921875,-9024.2294921875,-15764.814453125
2019-02-03 03:05:00,-20633.708984375,-10953.4365234375,-16630.48828125
2019-02-03 03:10:00,-20470.6796875,-10659.423828125,-15504.3564453125
2019-02-03 03:15:00,-20646.11328125,-9431.05078125,-14175.2158203125
2019-02-03 03:20:00,-18394.984375,-6445.564453125,-12591.44140625
2019-02-03 03:25:00,-17619.591796875,-5574.37109375,-11499.595703125
2019-02-03 03:30:00,-15985.31640625,-4066.2080078125,-11224.8212890625
2019-02-03 03:35:00,-15608.83203125,-1591.341796875,-9816.6767578125
2019-02-03 03:40:00,-14240.2578125,322.2573242188,-8499.537109375
2019-02-03 03:45:00,-13310.880859375,2737.2377929688,-6374.3994140625
2019-02-03 03:50:00,-11590.0439453125,3007.5073242188,-5041.3471679688
2019-02-03 03:55:00,-10344.8798828125,7710.2919921875,-1726.4169921875
2019-02-03 04:00:00,-9175.9033203125,10003.63671875,-298.17578125
2019-02-03 04:05:00,-9318.1689453125,13067.533203125,2883.2302246094
2019-02-03 04:10:00,-5784.0556640625,16050.20703125,4819.97265625
2019-02-03 04:15:00,-4719.5561523438,20328.498046875,7074.1337890625
2019-02-03 04:20:00,673.8349609375,26656.228515625,12914.693359375
2019-02-03 04:25:00,1064.6376953125,28873.677734375,15474.759765625
2019-02-03 04:30:00,4265.2485351562,37957.6796875,19868.388671875
2019-02-03 04:35:00,7918.1196289062,40205.05859375,24588.08203125
2019-02-03 04:40:00,10692.099609375,47481.78125,28642.3828125
2019-02-03 04:45:00,12292.7470703125,54990.3671875,33694.12890625
2019-02-03 04:50:00,17988.81640625,62482.47265625,39818.1796875
2019-02-03 04:55:00,21422.40625,71194.6171875,46328.9296875
2019-02-03 05:00:00,25000.720703125,82472.203125,52494.1171875
2019-02-03 05:05:00,34755.66796875,96659.90625,64558.20703125
2019-02-03 05:10:00,32272.134765625,106150.71875,73718.96875
2019-02-03 05:15:00,45746.8515625,120189.796875,82519.3359375
2019-02-03 05:20:00,47552.0,135763.46875,95737.1015625
2019-02-03 05:25:00,62352.578125,148848.375,104698.9375
2019-02-03 05:30:00,71332.46875,164890.15625,116760.8515625
2019-02-03 05:35:00,76243.078125,178509.109375,132840.59375
2019-02-03 05:40:00,90541.8515625,191205.71875,141543.0
2019-02-03 05:45:00,94915.8125,205096.171875,157141.765625
2019-02-03 05:50:00,107117.8828125,208881.6875,168662.703125
2019-02-03 05:55:00,111267.9765625,222585.671875,173595.796875
2019-02-03 06:00:00,121194.3125,221719.8125,183467.046875
2019-02-03 06:05:00,118923.4375,225369.71875,185728.75
2019-02-03 06:10:00,130781.375,224171.515625,189476.234375
2019-02-03 06:15:00,130403.234375,233389.6875,193124.796875
2019-02-03 06:20:00,135913.28125,234120.65625,196788.640625
2019-02-03 06:25:00,138073.484375,245873.890625,196128.578125
2019-02-03 06:30:00,141671.875,235503.59375,194768.109375
2019-02-03 06:35:00,140769.96875,231765.28125,199197.75
2019-02-03 06:40:00,140617.953125,237980.859375,198828.0
2019-02-03 06:45:00,144415.953125,236071.65625,200521.109375
2019-02-03 06:50:00,146683.359375,229191.5,199297.453125
2019-02-03 06:55:00,148323.375,225742.71875,198082.84375
2019-02-03 07:00:00,147286.234375,222352.015625,194324.3125
2019-02-03 07:05:00,145990.5,222430.875,192295.234375
2019-02-03 07:10:00,148914.21875,217832.234375,190375.90625
2019-02-03 07:15:00,147662.25,216092.921875,188081.625
2019-02-03 07:20:00,148104.65625,212824.3125,187260.84375
2019-02-03 07:25:00,142827.78125,210936.9375,182777.5
2019-02-03 07:30:00,143090.296875,203037.171875,182297.421875
2019-02-03 07:35:00,140406.78125,200708.21875,176082.859375
2019-02-03 07:40:00,137132.4375,196209.1875,169836.0625
2019-02-03 07:45:00,131052.46875,191370.53125,167296.59375
2019-02-03 07:50:00,129607.7890625,184882.078125,160248.625
2019-02-03 07:55:00,124924.90625,174867.609375,154114.25
2019-02-03 08:00:00,117795.46875,170263.34375,148355.640625
2019-02-03 08:05:00,115674.4609375,166387.34375,142011.890625
2019-02-03 08:10:00,112177.5234375,160767.0625,137899.875
2019-02-03 08:15:00,109871.015625,153353.140625,132437.421875
2019-02-03 08:20:00,108626.59375,150781.59375,127268.5859375
2019-02-03 08:25:00,102579.546875,143893.375,123979.8828125
2019-02-03 08:30:00,100458.4765625,141181.296875,120713.71875
2019-02-03 08:35:00,98268.5859375,135079.25,115838.609375
2019-02-03 08:40:00,96182.5390625,134109.828125,112046.28125
2019-02-03 08:45:00,93915.7890625,129439.1875,110519.65625
2019-02-03 08:50:00,92994.8515625,128484.6171875,107889.40625
2019-02-03 08:55:00,91237.96875,127506.9921875,103880.59375
2019-02-03 09:00:00,87570.0859375,120437.953125,101038.8515625
2019-02-03 09:05:00,83381.5234375,117751.8125,99239.234375
2019-02-03 09:10:00,82647.8046875,121371.1328125,97440.1640625
2019-02-03 09:15:00,80255.71875,117369.9375,96364.96875
2019-02-03 09:20:00,78055.5234375,114933.0625,93620.2734375
2019-02-03 09:25:00,76322.0390625,116242.7734375,89963.3359375
2019-02-03 09:30:00,74653.6953125,113057.5,90393.203125
2019-02-03 09:35:00,73446.75,113511.796875,89261.46875
2019-02-03 09:40:00,69689.4921875,107451.875,87451.9921875
2019-02-03 09:45:00,68460.2890625,112311.140625,86805.1328125
2019-02-03 09:50:00,66120.296875,106938.53125,84024.8515625
2019-02-03 09:55:00,64652.37109375,109197.78125,81651.2890625
2019-02-03 10:00:00,62474.96875,106444.0,80348.015625
2019-02-03 10:05:00,61960.66015625,105258.28125,81172.0859375
2019-02-03 10:10:00,62777.984375,105776.875,81055.265625
2019-02-03 10:15:00,60305.12109375,107503.8828125,77333.078125
2019-02-03 10:20:00,58044.3046875,105315.296875,79252.65625
2019-02-03 10:25:00,59587.39453125,107188.796875,78182.828125
2019-02-03 10:30:00,60215.81640625,108327.25,77868.59375
2019-02-03 10:35:00,58591.10546875,105884.109375,76805.84375
2019-02-03 10:40:00,59075.35546875,106757.1171875,76372.515625
2019-02-03 10:45:00,57368.984375,105706.203125,75936.0
2019-02-03 10:50:00,57711.6796875,104377.0546875,76428.9453125
2019-02-03 10:55:00,58192.703125,108009.7265625,75077.296875
2019-02-03 11:00:00,56609.46484375,104919.9921875,73147.7109375
2019-02-03 11:05:00,54948.22265625,104904.1015625,74012.59375
2019-02-03 11:10:00,56831.7421875,103862.140625,73122.859375
2019-02-03 11:15:00,55311.140625,101514.703125,71370.984375
2019-02-03 11:20:00,54824.71484375,102544.6171875,71543.2734375
2019-02-03 11:25:00,57231.9140625,101418.3671875,72167.078125
2019-02-03 11:30:00,53065.359375,98258.1875,68644.6484375
2019-02-03 11:35:00,52634.14453125,97600.8203125,69098.0546875
2019-02-03 11:40:00,53732.859375,100231.453125,70014.8828125
2019-02-03 11:45:00,53822.04296875,96554.1484375,67842.3515625
2019-02-03 11:50:00,53566.12109375,96537.9921875,68879.296875
2019-02-03 11:55:00,55970.99609375,97866.8046875,68156.15625
2019-02-03 12:00:00,50958.20703125,96277.28125,65598.75
2019-02-03 12:05:00,52299.98046875,93283.5234375,65564.546875
2019-02-03 12:10:00,52306.5625,92112.265625,66363.7109375
2019-02-03 12:15:00,54066.1796875,91803.5546875,64559.25
2019-02-03 12:20:00,54738.8203125,91504.3125,66841.1875
2019-02-03 12:25:00,51618.56640625,89412.171875,64996.05859375
2019-02-03 12:30:00,53641.10546875,88307.1796875,65157.62109375
2019-02-03 12:35:00,54701.734375,86691.4140625,64143.796875
2019-02-03 12:40:00,53538.8828125,87103.921875,64359.93359375
2019-02-03 12:45:00,54096.421875,84406.53125,64625.203125
2019-02-03 12:50:00,52817.484375,84118.9375,64413.03125
2019-02-03 12:55:00,55981.90625,83311.484375,64943.48046875
2019-02-03 13:00:00,52299.98046875,78803.9375,63622.36328125
2019-02-03 13:05:00,53132.1484375,78448.0546875,62882.28125
2019-02-03 13:10:00,52362.765625,77026.9375,63761.97265625
2019-02-03 13:15:00,52412.63671875,74145.6328125,63645.921875
2019-02-03 13:20:00,52024.3203125,74222.96875,63392.98828125
2019-02-03 13:25:00,55599.96875,74530.859375,63136.4921875
2019-02-03 13:30:00,54228.92578125,75824.953125,63203.0859375
2019-02-03 13:35:00,52878.4140625,74113.375,61940.27734375
2019-02-03 13:40:00,54028.48046875,73309.421875,62718.39453125
2019-02-03 13:45:00,53539.9921875,73975.90625,62778.13671875
2019-02-03 13:50:00,54634.83984375,73058.6171875,63268.7734375
2019-02-03 13:55:00,55050.09375,72361.0234375,62029.515625
2019-02-03 14:00:00,53138.2578125,70720.921875,61340.046875
2019-02-03 14:05:00,53868.2890625,71192.203125,62199.28125
2019-02-03 14:10:00,53994.8203125,70486.3671875,60726.015625
2019-02-03 14:15:00,54826.125,71588.59375,62291.26953125
2019-02-03 14:20:00,54368.890625,70574.6796875,62394.37890625
2019-02-03 14:25:00,55010.7890625,71112.328125,61795.609375
2019-02-03 14:30:00,54644.0390625,71544.2421875,62986.7421875
2019-02-03 14:35:00,55561.2734375,73148.5390625,61984.52734375
2019-02-03 14:40:00,55146.00390625,72136.265625,63056.7890625
2019-02-03 14:45:00,55390.16015625,70131.890625,64178.42578125
2019-02-03 14:50:00,55515.54296875,74073.703125,63528.515625
2019-02-03 14:55:00,56200.1875,73457.875,64894.32421875
2019-02-03 15:00:00,55137.5078125,71707.84375,62744.60546875
2019-02-03 15:05:00,54096.0859375,72038.84375,63837.7109375
2019-02-03 15:10:00,56681.57421875,73265.9453125,63383.7578125
2019-02-03 15:15:00,55850.1875,72297.0625,64524.46875
2019-02-03 15:20:00,55292.71484375,74400.109375,63778.15234375
2019-02-03 15:25:00,55965.56640625,74831.96875,65531.19140625
2019-02-03 15:30:00,57076.03125,73871.171875,66082.28125
2019-02-03 15:35:00,57425.94921875,77288.2578125,67279.96875
2019-02-03 15:40:00,58815.9921875,76720.671875,67233.609375
2019-02-03 15:45:00,58189.65234375,76912.25,67654.4375
2019-02-03 15:50:00,59159.8203125,79787.9765625,68534.9375
2019-02-03 15:55:00,59679.2890625,79911.6640625,68473.828125
2019-02-03 16:00:00,60694.5234375,77588.234375,67480.0546875
2019-02-03 16:05:00,59357.3984375,78042.953125,67482.8359375
2019-02-03 16:10:00,61342.578125,80809.9609375,69806.7109375
2019-02-03 16:15:00,61731.19140625,81507.03125,70349.84375
2019-02-03 16:20:00,61244.0390625,79872.4453125,71236.109375
2019-02-03 16:25:00,63159.4921875,82917.84375,71697.1953125
2019-02-03 16:30:00,63333.78515625,83316.6875,73866.8046875
2019-02-03 16:35:00,65803.390625,83056.40625,72652.9453125
2019-02-03 16:40:00,64376.4375,85056.3515625,73972.734375
2019-02-03 16:45:00,66681.109375,86504.1640625,73874.390625
2019-02-03 16:50:00,67405.15625,88462.34375,75501.5
2019-02-03 16:55:00,66611.5859375,85730.4296875,76325.109375
2019-02-03 17:00:00,67830.8671875,85672.546875,74940.2734375
2019-02-03 17:05:00,68706.59375,88093.8671875,76905.3125
2019-02-03 17:10:00,67023.5703125,87069.15625,76216.4296875
2019-02-03 17:15:00,68971.0078125,87010.5625,76976.5859375
2019-02-03 17:20:00,68384.28125,88333.984375,78056.9765625
2019-02-03 17:25:00,68509.5546875,90572.171875,77840.484375
2019-02-03 17:30:00,71824.484375,89438.1015625,78924.5078125
2019-02-03 17:35:00,68882.4765625,89982.671875,78612.2265625
2019-02-03 17:40:00,69745.8359375,87805.21875,78780.6796875
2019-02-03 17:45:00,71620.390625,89169.5,78922.8984375
2019-02-03 17:50:00,69254.1328125,90726.5859375,81157.8828125
2019-02-03 17:55:00,70778.6640625,91461.828125,80933.5078125
2019-02-03 18:00:00,69914.8515625,89606.0546875,79391.9375
2019-02-03 18:05:00,70289.1328125,88031.265625,78870.671875
2019-02-03 18:10:00,68056.375,88527.5390625,79482.25
2019-02-03 18:15:00,69959.6328125,89598.8984375,79113.78125
2019-02-03 18:20:00,69027.3203125,91000.0546875,77649.2421875
2019-02-03 18:25:00,67501.6171875,87826.9609375,76661.609375
2019-02-03 18:30:00,67947.4453125,86480.015625,78053.0078125
2019-02-03 18:35:00,66500.21875,87559.453125,76285.6171875
2019-02-03 18:40:00,65987.71875,83640.078125,75535.6796875
2019-02-03 18:45:00,66500.890625,83040.8046875,74869.5703125
2019-02-03 18:50:00,65441.53515625,82221.8984375,73723.1171875
2019-02-03 18:55:00,64498.68359375,80840.5859375,72273.4765625
2019-02-03 19:00:00,62338.0,80851.3515625,71085.6015625
2019-02-03 19:05:00,59760.5,77484.9453125,69130.09375
2019-02-03 19:10:00,58272.00390625,76181.4609375,68201.9296875
2019-02-03 19:15:00,59723.140625,76704.828125,67952.2890625
2019-02-03 19:20:00,57905.9140625,75471.5625,66145.5625
2019-02-03 19:25:00,56124.46484375,73111.6875,64658.6875
2019-02-03 19:30:00,56250.9453125,70552.796875,62947.6015625
2019-02-03 19:35:00,52934.99609375,69386.5625,62012.23828125
2019-02-03 19:40:00,52083.15625,67374.765625,60697.1796875
2019-02-03 19:45:00,49479.27734375,68037.9609375,59074.94921875
2019-02-03 19:50:00,50752.79296875,65003.2734375,57406.9296875
2019-02-03 19:55:00,48430.484375,62843.06640625,55860.375
2019-02-03 20:00:00,46859.18359375,61624.03125,53152.30859375
2019-02-03 20:05:00,44373.40625,59113.3671875,52497.38671875
2019-02-03 20:10:00,43447.984375,58654.421875,50821.4765625
2019-02-03 20:15:00,42995.74609375,58010.66796875,48796.515625
2019-02-03 20:20:00,41314.22265625,54991.1796875,47788.55859375
2019-02-03 20:25:00,39637.1875,54154.2578125,46923.6171875
2019-02-03 20:30:00,38162.18359375,53172.9765625,45512.7265625
2019-02-03 20:35:00,37191.47265625,51755.02734375,43317.3671875
2019-02-03 20:40:00,35169.9921875,47925.1171875,41667.8125
2019-02-03 20:45:00,33656.78515625,47685.79296875,40514.39453125
2019-02-03 20:50:00,32704.751953125,44939.9140625,38892.51953125
2019-02-03 20:55:00,30217.005859375,43952.109375,35809.9609375
2019-02-03 21:00:00,29662.87890625,41383.04296875,35025.07421875
2019-02-03 21:05:00,26817.482421875,40278.9609375,33706.73828125
2019-02-03 21:10:00,26200.75390625,37625.02734375,32603.59765625
2019-02-03 21:15:00,25135.23046875,37409.06640625,31229.349609375
2019-02-03 21:20:00,24141.814453125,37299.625,29510.32421875
2019-02-03 21:25:00,21861.14453125,34173.71875,28153.556640625
2019-02-03 21:30:00,21334.12890625,31866.21484375,26476.095703125
2019-02-03 21:35:00,18295.208984375,31257.001953125,24888.443359375
2019-02-03 21:40:00,17178.966796875,29674.62890625,23214.2578125
2019-02-03 21:45:00,14573.69140625,27798.181640625,21231.26171875
2019-02-03 21:50:00,13664.4853515625,25803.2578125,19704.1015625
2019-02-03 21:55:00,12214.22265625,24626.1640625,17947.787109375
2019-02-03 22:00:00,10460.0126953125,20236.94140625,15279.15234375
2019-02-03 22:05:00,9076.5654296875,20332.27734375,14212.4541015625
2019-02-03 22:10:00,7967.7734375,19248.1015625,13213.255859375
2019-02-03 22:15:00,6443.1171875,16790.373046875,12265.8251953125
2019-02-03 22:20:00,4328.166015625,15380.990234375,11033.0908203125
2019-02-03 22:25:00,3214.771484375,14208.0966796875,9583.390625
2019-02-03 22:30:00,2833.8388671875,13630.115234375,7444.0048828125
2019-02-03 22:35:00,2313.8442382812,11266.98828125,6251.8984375
2019-02-03 22:40:00,513.4018554688,8821.951171875,4725.8623046875
2019-02-03 22:45:00,-621.041015625,8579.84765625,3512.2517089844
2019-02-03 22:50:00,-1573.5270996094,7326.94921875,2308.7041015625
2019-02-03 22:55:00,-2815.8681640625,4954.5668945312,600.9484863281
2019-02-03 23:00:00,-4685.9340820312,3351.15625,-700.0308837891
2019-02-03 23:05:00,-6278.7041015625,2454.1486816406,-2241.37890625
2019-02-03 23:10:00,-6199.6752929688,1590.3312988281,-2680.3522949219
2019-02-03 23:15:00,-6550.55859375,1168.9016113281,-2786.2924804688
2019-02-03 23:20:00,-7356.873046875,905.0844726562,-3496.9660644531
2019-02-03 23:25:00,-8498.24609375,-452.0334472656,-4200.8081054688
2019-02-03 23:30:00,-9049.4453125,-541.1787109375,-4699.7802734375
2019-02-03 23:35:00,-8735.359375,-528.1845703125,-4951.5756835938
2019-02-03 23:40:00,-9978.103515625,-2302.3640136719,-6536.2587890625
2019-02-03 23:45:00,-10444.080078125,-2890.228515625,-7602.6787109375
2019-02-03 23:50:00,-10647.7158203125,-2745.0517578125,-7254.611328125
2019-02-03 23:55:00,-11524.7041015625,-4591.1782226562,-8426.8720703125
2019-02-04 00:00:00,-17313.84765625,-9781.740234375,-12603.4794921875
