id;value;weekday_string;weekday
2019-01-15_03-42;28752;Dienstag;1
2019-01-15_03-43;27051;Dienstag;1
2019-01-15_03-44;28527;Dienstag;1
2019-01-15_03-45;29531;Dienstag;1
2019-01-15_03-46;27347;Dienstag;1
2019-01-15_03-47;28690;Dienstag;1
2019-01-15_03-48;29664;Dienstag;1
2019-01-15_03-49;29613;Dienstag;1
2019-01-15_03-50;27904;Dienstag;1
2019-01-15_03-51;30469;Dienstag;1
2019-01-15_03-52;28202;Dienstag;1
2019-01-15_03-53;30501;Dienstag;1
2019-01-15_03-54;30152;Dienstag;1
2019-01-15_03-55;28183;Dienstag;1
2019-01-15_03-56;31298;Dienstag;1
2019-01-15_03-57;31388;Dienstag;1
2019-01-15_03-58;29886;Dienstag;1
2019-01-15_03-59;30239;Dienstag;1
2019-01-15_04-00;33392;Dienstag;1
2019-01-15_04-01;29194;Dienstag;1
2019-01-15_04-02;31234;Dienstag;1
2019-01-15_04-03;32519;Dienstag;1
2019-01-15_04-04;32122;Dienstag;1
2019-01-15_04-05;31807;Dienstag;1
2019-01-15_04-06;32854;Dienstag;1
2019-01-15_04-07;33015;Dienstag;1
2019-01-15_04-08;33869;Dienstag;1
2019-01-15_04-09;33742;Dienstag;1
2019-01-15_04-10;33082;Dienstag;1
2019-01-15_04-11;33951;Dienstag;1
2019-01-15_04-12;35697;Dienstag;1
2019-01-15_04-13;34457;Dienstag;1
2019-01-15_04-14;34677;Dienstag;1
2019-01-15_04-15;39065;Dienstag;1
2019-01-15_04-16;36200;Dienstag;1
2019-01-15_04-17;35435;Dienstag;1
2019-01-15_04-18;38038;Dienstag;1
2019-01-15_04-19;37905;Dienstag;1
2019-01-15_04-20;38088;Dienstag;1
2019-01-15_04-21;38361;Dienstag;1
2019-01-15_04-22;38624;Dienstag;1
2019-01-15_04-23;40325;Dienstag;1
2019-01-15_04-24;40684;Dienstag;1
2019-01-15_04-25;38718;Dienstag;1
2019-01-15_04-26;40003;Dienstag;1
2019-01-15_04-27;45352;Dienstag;1
2019-01-15_04-28;38870;Dienstag;1
2019-01-15_04-29;41960;Dienstag;1
2019-01-15_04-30;44197;Dienstag;1
2019-01-15_04-31;43408;Dienstag;1
2019-01-15_04-32;41640;Dienstag;1
2019-01-15_04-33;45505;Dienstag;1
2019-01-15_04-34;47296;Dienstag;1
2019-01-15_04-35;43839;Dienstag;1
2019-01-15_04-36;47964;Dienstag;1
2019-01-15_04-37;46478;Dienstag;1
2019-01-15_04-38;47502;Dienstag;1
2019-01-15_04-39;48894;Dienstag;1
2019-01-15_04-40;48002;Dienstag;1
2019-01-15_04-41;48738;Dienstag;1
2019-01-15_04-42;52444;Dienstag;1
2019-01-15_04-43;51288;Dienstag;1
2019-01-15_04-44;49144;Dienstag;1
2019-01-15_04-45;51268;Dienstag;1
2019-01-15_04-46;55481;Dienstag;1
2019-01-15_04-47;51028;Dienstag;1
2019-01-15_04-48;54530;Dienstag;1
2019-01-15_04-49;54921;Dienstag;1
2019-01-15_04-50;52765;Dienstag;1
2019-01-15_04-51;55909;Dienstag;1
2019-01-15_04-52;54963;Dienstag;1
2019-01-15_04-53;54782;Dienstag;1
2019-01-15_04-54;57116;Dienstag;1
2019-01-15_04-55;56482;Dienstag;1
2019-01-15_04-56;56149;Dienstag;1
2019-01-15_04-57;59093;Dienstag;1
2019-01-15_04-58;58462;Dienstag;1
2019-01-15_04-59;58074;Dienstag;1
2019-01-15_05-00;60158;Dienstag;1
2019-01-15_05-01;62219;Dienstag;1
2019-01-15_05-02;60944;Dienstag;1
2019-01-15_05-03;63708;Dienstag;1
2019-01-15_05-04;66300;Dienstag;1
2019-01-15_05-05;63918;Dienstag;1
2019-01-15_05-06;64636;Dienstag;1
2019-01-15_05-07;70172;Dienstag;1
2019-01-15_05-08;67251;Dienstag;1
2019-01-15_05-09;69124;Dienstag;1
2019-01-15_05-10;71029;Dienstag;1
2019-01-15_05-11;69332;Dienstag;1
2019-01-15_05-12;72334;Dienstag;1
2019-01-15_05-13;76496;Dienstag;1
2019-01-15_05-14;75457;Dienstag;1
2019-01-15_05-15;75140;Dienstag;1
2019-01-15_05-16;76949;Dienstag;1
2019-01-15_05-17;76447;Dienstag;1
2019-01-15_05-18;80478;Dienstag;1
2019-01-15_05-19;81894;Dienstag;1
2019-01-15_05-20;81574;Dienstag;1
2019-01-15_05-21;82149;Dienstag;1
2019-01-15_05-22;84329;Dienstag;1
2019-01-15_05-23;84222;Dienstag;1
2019-01-15_05-24;87791;Dienstag;1
2019-01-15_05-25;89815;Dienstag;1
2019-01-15_05-26;87836;Dienstag;1
2019-01-15_05-27;89808;Dienstag;1
2019-01-15_05-28;92738;Dienstag;1
2019-01-15_05-29;93660;Dienstag;1
2019-01-15_05-30;96219;Dienstag;1
2019-01-15_05-31;95768;Dienstag;1
2019-01-15_05-32;101079;Dienstag;1
2019-01-15_05-33;99664;Dienstag;1
2019-01-15_05-34;103958;Dienstag;1
2019-01-15_05-35;106931;Dienstag;1
2019-01-15_05-36;106870;Dienstag;1
2019-01-15_05-37;109345;Dienstag;1
2019-01-15_05-38;107548;Dienstag;1
2019-01-15_05-39;111590;Dienstag;1
2019-01-15_05-40;113670;Dienstag;1
2019-01-15_05-41;113016;Dienstag;1
2019-01-15_05-42;117701;Dienstag;1
2019-01-15_05-43;117879;Dienstag;1
2019-01-15_05-44;112858;Dienstag;1
2019-01-15_05-45;122508;Dienstag;1
2019-01-15_05-46;123892;Dienstag;1
2019-01-15_05-47;121678;Dienstag;1
2019-01-15_05-48;121098;Dienstag;1
2019-01-15_05-49;130270;Dienstag;1
2019-01-15_05-50;121763;Dienstag;1
2019-01-15_05-51;125645;Dienstag;1
2019-01-15_05-52;126757;Dienstag;1
2019-01-15_05-53;133379;Dienstag;1
2019-01-15_05-54;129660;Dienstag;1
2019-01-15_05-55;131295;Dienstag;1
2019-01-15_05-56;131974;Dienstag;1
2019-01-15_05-57;133329;Dienstag;1
2019-01-15_05-58;136303;Dienstag;1
2019-01-15_05-59;135474;Dienstag;1
2019-01-15_06-00;139629;Dienstag;1
2019-01-15_06-01;151995;Dienstag;1
2019-01-15_06-02;151276;Dienstag;1
2019-01-15_06-03;150602;Dienstag;1
2019-01-15_06-04;160673;Dienstag;1
2019-01-15_06-05;160366;Dienstag;1
2019-01-15_06-06;159602;Dienstag;1
2019-01-15_06-07;162956;Dienstag;1
2019-01-15_06-08;164371;Dienstag;1
2019-01-15_06-09;167162;Dienstag;1
2019-01-15_06-10;165069;Dienstag;1
2019-01-15_06-11;173392;Dienstag;1
2019-01-15_06-12;174501;Dienstag;1
2019-01-15_06-13;176737;Dienstag;1
2019-01-15_06-14;175232;Dienstag;1
2019-01-15_06-15;176579;Dienstag;1
2019-01-15_06-16;179886;Dienstag;1
2019-01-15_06-17;183461;Dienstag;1
2019-01-15_06-18;187398;Dienstag;1
2019-01-15_06-19;185031;Dienstag;1
2019-01-15_06-20;188826;Dienstag;1
2019-01-15_06-21;184047;Dienstag;1
2019-01-15_06-22;194403;Dienstag;1
2019-01-15_06-23;196140;Dienstag;1
2019-01-15_06-24;194442;Dienstag;1
2019-01-15_06-25;196705;Dienstag;1
2019-01-15_06-26;203377;Dienstag;1
2019-01-15_06-27;205119;Dienstag;1
2019-01-15_06-28;215942;Dienstag;1
2019-01-15_06-29;221698;Dienstag;1
2019-01-15_06-30;215559;Dienstag;1
2019-01-15_06-31;223256;Dienstag;1
2019-01-15_06-32;231573;Dienstag;1
2019-01-15_06-33;228766;Dienstag;1
2019-01-15_06-34;231784;Dienstag;1
2019-01-15_06-35;229379;Dienstag;1
2019-01-15_06-36;243790;Dienstag;1
2019-01-15_06-37;238061;Dienstag;1
2019-01-15_06-38;244236;Dienstag;1
2019-01-15_06-39;243591;Dienstag;1
2019-01-15_06-40;244232;Dienstag;1
2019-01-15_06-41;247619;Dienstag;1
2019-01-15_06-42;249515;Dienstag;1
2019-01-15_06-43;253407;Dienstag;1
2019-01-15_06-44;251206;Dienstag;1
2019-01-15_06-45;255951;Dienstag;1
2019-01-15_06-46;264018;Dienstag;1
2019-01-15_06-47;259636;Dienstag;1
2019-01-15_06-48;267248;Dienstag;1
2019-01-15_06-49;275979;Dienstag;1
2019-01-15_06-50;283882;Dienstag;1
2019-01-15_06-51;280498;Dienstag;1
2019-01-15_06-52;267279;Dienstag;1
2019-01-15_06-53;287748;Dienstag;1
2019-01-15_06-54;282746;Dienstag;1
2019-01-15_06-55;272132;Dienstag;1
2019-01-15_06-56;280523;Dienstag;1
2019-01-15_06-57;285840;Dienstag;1
2019-01-15_06-58;281174;Dienstag;1
2019-01-15_06-59;272050;Dienstag;1
2019-01-15_07-00;285989;Dienstag;1
2019-01-15_07-01;281499;Dienstag;1
2019-01-15_07-02;273331;Dienstag;1
2019-01-15_07-03;283203;Dienstag;1
2019-01-15_07-04;290520;Dienstag;1
2019-01-15_07-05;275309;Dienstag;1
2019-01-15_07-06;282797;Dienstag;1
2019-01-15_07-07;286195;Dienstag;1
2019-01-15_07-08;300768;Dienstag;1
2019-01-15_07-09;291922;Dienstag;1
2019-01-15_07-10;286829;Dienstag;1
2019-01-15_07-11;307252;Dienstag;1
2019-01-15_07-12;298800;Dienstag;1
2019-01-15_07-13;288307;Dienstag;1
2019-01-15_07-14;300872;Dienstag;1
2019-01-15_07-15;298598;Dienstag;1
2019-01-15_07-16;297783;Dienstag;1
2019-01-15_07-17;295475;Dienstag;1
2019-01-15_07-18;305128;Dienstag;1
2019-01-15_07-19;298479;Dienstag;1
2019-01-15_07-20;303348;Dienstag;1
2019-01-15_07-21;301968;Dienstag;1
2019-01-15_07-22;305601;Dienstag;1
2019-01-15_07-23;286597;Dienstag;1
2019-01-15_07-24;306495;Dienstag;1
2019-01-15_07-25;294182;Dienstag;1
2019-01-15_07-26;300179;Dienstag;1
2019-01-15_07-27;300056;Dienstag;1
2019-01-15_07-28;296529;Dienstag;1
2019-01-15_07-29;298418;Dienstag;1
2019-01-15_07-30;307797;Dienstag;1
2019-01-15_07-31;295385;Dienstag;1
2019-01-15_07-32;296977;Dienstag;1
2019-01-15_07-33;304816;Dienstag;1
2019-01-15_07-34;302951;Dienstag;1
2019-01-15_07-35;290157;Dienstag;1
2019-01-15_07-36;308098;Dienstag;1
2019-01-15_07-37;302177;Dienstag;1
2019-01-15_07-38;284011;Dienstag;1
2019-01-15_07-39;326784;Dienstag;1
2019-01-15_07-40;281522;Dienstag;1
2019-01-15_07-41;310514;Dienstag;1
2019-01-15_07-42;289762;Dienstag;1
2019-01-15_07-43;293992;Dienstag;1
2019-01-15_07-44;304884;Dienstag;1
2019-01-15_07-45;301457;Dienstag;1
2019-01-15_07-46;300718;Dienstag;1
2019-01-15_07-47;300566;Dienstag;1
2019-01-15_07-48;301533;Dienstag;1
2019-01-15_07-49;301697;Dienstag;1
2019-01-15_07-50;298619;Dienstag;1
2019-01-15_07-51;294618;Dienstag;1
2019-01-15_07-52;295733;Dienstag;1
2019-01-15_07-53;299455;Dienstag;1
2019-01-15_07-54;295187;Dienstag;1
2019-01-15_07-55;292077;Dienstag;1
2019-01-15_07-56;293531;Dienstag;1
2019-01-15_07-57;285712;Dienstag;1
2019-01-15_07-58;294968;Dienstag;1
2019-01-15_07-59;281881;Dienstag;1
2019-01-15_08-00;287683;Dienstag;1
2019-01-15_08-01;281840;Dienstag;1
2019-01-15_08-02;282929;Dienstag;1
2019-01-15_08-03;276896;Dienstag;1
2019-01-15_08-04;290751;Dienstag;1
2019-01-15_08-05;276682;Dienstag;1
2019-01-15_08-06;286542;Dienstag;1
2019-01-15_08-07;293022;Dienstag;1
2019-01-15_08-08;276503;Dienstag;1
2019-01-15_08-09;273909;Dienstag;1
2019-01-15_08-10;281865;Dienstag;1
2019-01-15_08-11;289034;Dienstag;1
2019-01-15_08-12;275139;Dienstag;1
2019-01-15_08-13;269184;Dienstag;1
2019-01-15_08-14;277338;Dienstag;1
2019-01-15_08-15;276061;Dienstag;1
2019-01-15_08-16;293717;Dienstag;1
2019-01-15_08-17;276997;Dienstag;1
2019-01-15_08-18;271437;Dienstag;1
2019-01-15_08-19;270203;Dienstag;1
2019-01-15_08-20;273696;Dienstag;1
2019-01-15_08-21;262727;Dienstag;1
2019-01-15_08-22;276161;Dienstag;1
2019-01-15_08-23;261740;Dienstag;1
2019-01-15_08-24;275565;Dienstag;1
2019-01-15_08-25;260440;Dienstag;1
2019-01-15_08-26;274370;Dienstag;1
2019-01-15_08-27;264163;Dienstag;1
2019-01-15_08-28;261222;Dienstag;1
2019-01-15_08-29;261193;Dienstag;1
2019-01-15_08-30;259853;Dienstag;1
2019-01-15_08-31;262897;Dienstag;1
2019-01-15_08-32;259216;Dienstag;1
2019-01-15_08-33;257626;Dienstag;1
2019-01-15_08-34;267713;Dienstag;1
2019-01-15_08-35;253936;Dienstag;1
2019-01-15_08-36;271386;Dienstag;1
2019-01-15_08-37;260878;Dienstag;1
2019-01-15_08-38;254500;Dienstag;1
2019-01-15_08-39;259541;Dienstag;1
2019-01-15_08-40;253451;Dienstag;1
2019-01-15_08-41;257261;Dienstag;1
2019-01-15_08-42;262523;Dienstag;1
2019-01-15_08-43;250800;Dienstag;1
2019-01-15_08-44;246129;Dienstag;1
2019-01-15_08-45;248915;Dienstag;1
2019-01-15_08-46;252279;Dienstag;1
2019-01-15_08-47;255125;Dienstag;1
2019-01-15_08-48;242891;Dienstag;1
2019-01-15_08-49;250143;Dienstag;1
2019-01-15_08-50;244239;Dienstag;1
2019-01-15_08-51;246385;Dienstag;1
2019-01-15_08-52;240132;Dienstag;1
2019-01-15_08-53;253235;Dienstag;1
2019-01-15_08-54;229826;Dienstag;1
2019-01-15_08-55;239132;Dienstag;1
2019-01-15_08-56;232538;Dienstag;1
2019-01-15_08-57;235261;Dienstag;1
2019-01-15_08-58;225786;Dienstag;1
2019-01-15_08-59;236067;Dienstag;1
2019-01-15_09-00;224498;Dienstag;1
2019-01-15_09-01;225732;Dienstag;1
2019-01-15_09-02;213780;Dienstag;1
2019-01-15_09-03;220052;Dienstag;1
2019-01-15_09-04;215285;Dienstag;1
2019-01-15_09-05;213161;Dienstag;1
2019-01-15_09-06;214066;Dienstag;1
2019-01-15_09-07;214279;Dienstag;1
2019-01-15_09-08;206411;Dienstag;1
2019-01-15_09-09;207067;Dienstag;1
2019-01-15_09-10;204639;Dienstag;1
2019-01-15_09-11;213349;Dienstag;1
2019-01-15_09-12;204835;Dienstag;1
2019-01-15_09-13;207573;Dienstag;1
2019-01-15_09-14;207120;Dienstag;1
2019-01-15_09-15;198717;Dienstag;1
2019-01-15_09-16;201476;Dienstag;1
2019-01-15_09-17;201561;Dienstag;1
2019-01-15_09-18;200824;Dienstag;1
2019-01-15_09-19;198333;Dienstag;1
2019-01-15_09-20;200603;Dienstag;1
2019-01-15_09-21;202026;Dienstag;1
2019-01-15_09-22;196472;Dienstag;1
2019-01-15_09-23;196130;Dienstag;1
2019-01-15_09-24;191432;Dienstag;1
2019-01-15_09-25;198888;Dienstag;1
2019-01-15_09-26;201059;Dienstag;1
2019-01-15_09-27;191571;Dienstag;1
2019-01-15_09-28;194179;Dienstag;1
2019-01-15_09-29;191423;Dienstag;1
2019-01-15_09-30;193375;Dienstag;1
2019-01-15_09-31;189987;Dienstag;1
2019-01-15_09-32;192949;Dienstag;1
2019-01-15_09-33;187448;Dienstag;1
2019-01-15_09-34;200991;Dienstag;1
2019-01-15_09-35;201366;Dienstag;1
2019-01-15_09-36;186796;Dienstag;1
2019-01-15_09-37;189228;Dienstag;1
2019-01-15_09-38;194990;Dienstag;1
2019-01-15_09-39;187021;Dienstag;1
2019-01-15_09-40;190192;Dienstag;1
2019-01-15_09-41;186714;Dienstag;1
2019-01-15_09-42;194359;Dienstag;1
2019-01-15_09-43;189277;Dienstag;1
2019-01-15_09-44;191026;Dienstag;1
2019-01-15_09-45;184878;Dienstag;1
2019-01-15_09-46;194408;Dienstag;1
2019-01-15_09-47;189401;Dienstag;1
2019-01-15_09-48;189451;Dienstag;1
2019-01-15_09-49;192091;Dienstag;1
2019-01-15_09-50;182500;Dienstag;1
2019-01-15_09-51;196589;Dienstag;1
2019-01-15_09-52;184154;Dienstag;1
2019-01-15_09-53;186124;Dienstag;1
2019-01-15_09-54;187830;Dienstag;1
2019-01-15_09-55;185641;Dienstag;1
2019-01-15_09-56;180302;Dienstag;1
2019-01-15_09-57;194267;Dienstag;1
2019-01-15_09-58;177296;Dienstag;1
2019-01-15_09-59;176676;Dienstag;1
2019-01-15_10-00;192705;Dienstag;1
2019-01-15_10-01;183541;Dienstag;1
2019-01-15_10-02;178679;Dienstag;1
2019-01-15_10-03;176302;Dienstag;1
2019-01-15_10-04;182647;Dienstag;1
2019-01-15_10-05;180344;Dienstag;1
2019-01-15_10-06;176366;Dienstag;1
2019-01-15_10-07;179451;Dienstag;1
2019-01-15_10-08;181652;Dienstag;1
2019-01-15_10-09;176360;Dienstag;1
2019-01-15_10-10;180596;Dienstag;1
2019-01-15_10-11;179507;Dienstag;1
2019-01-15_10-12;178988;Dienstag;1
2019-01-15_10-13;178527;Dienstag;1
2019-01-15_10-14;181362;Dienstag;1
2019-01-15_10-15;179656;Dienstag;1
2019-01-15_10-16;177459;Dienstag;1
2019-01-15_10-17;179839;Dienstag;1
2019-01-15_10-18;182259;Dienstag;1
2019-01-15_10-19;183444;Dienstag;1
2019-01-15_10-20;174781;Dienstag;1
2019-01-15_10-21;179797;Dienstag;1
2019-01-15_10-22;182374;Dienstag;1
2019-01-15_10-23;185372;Dienstag;1
2019-01-15_10-24;172761;Dienstag;1
2019-01-15_10-25;180620;Dienstag;1
2019-01-15_10-26;176691;Dienstag;1
2019-01-15_10-27;184620;Dienstag;1
2019-01-15_10-28;176720;Dienstag;1
2019-01-15_10-29;175196;Dienstag;1
2019-01-15_10-30;183801;Dienstag;1
2019-01-15_10-31;174376;Dienstag;1
2019-01-15_10-32;186315;Dienstag;1
2019-01-15_10-33;179062;Dienstag;1
2019-01-15_10-34;176919;Dienstag;1
2019-01-15_10-35;185222;Dienstag;1
2019-01-15_10-36;179733;Dienstag;1
2019-01-15_10-37;186425;Dienstag;1
2019-01-15_10-38;186220;Dienstag;1
2019-01-15_10-39;175673;Dienstag;1
2019-01-15_10-40;188489;Dienstag;1
2019-01-15_10-41;185116;Dienstag;1
2019-01-15_10-42;182782;Dienstag;1
2019-01-15_10-43;185374;Dienstag;1
2019-01-15_10-44;186883;Dienstag;1
2019-01-15_10-45;185326;Dienstag;1
2019-01-15_10-46;184076;Dienstag;1
2019-01-15_10-47;185314;Dienstag;1
2019-01-15_10-48;184224;Dienstag;1
2019-01-15_10-49;187030;Dienstag;1
2019-01-15_10-50;189169;Dienstag;1
2019-01-15_10-51;180174;Dienstag;1
2019-01-15_10-52;189523;Dienstag;1
2019-01-15_10-53;184499;Dienstag;1
2019-01-15_10-54;185524;Dienstag;1
2019-01-15_10-55;184964;Dienstag;1
2019-01-15_10-56;187692;Dienstag;1
2019-01-15_10-57;192966;Dienstag;1
2019-01-15_10-58;204654;Dienstag;1
2019-01-15_10-59;196701;Dienstag;1
2019-01-15_11-00;186251;Dienstag;1
2019-01-15_11-01;187412;Dienstag;1
2019-01-15_11-02;190286;Dienstag;1
2019-01-15_11-03;188833;Dienstag;1
2019-01-15_11-04;184762;Dienstag;1
2019-01-15_11-05;193487;Dienstag;1
2019-01-15_11-06;194630;Dienstag;1
2019-01-15_11-07;191610;Dienstag;1
2019-01-15_11-08;188892;Dienstag;1
2019-01-15_11-09;202399;Dienstag;1
2019-01-15_11-10;195735;Dienstag;1
2019-01-15_11-11;193609;Dienstag;1
2019-01-15_11-12;184854;Dienstag;1
2019-01-15_11-13;191856;Dienstag;1
2019-01-15_11-14;193933;Dienstag;1
2019-01-15_11-15;185763;Dienstag;1
2019-01-15_11-16;190386;Dienstag;1
2019-01-15_11-17;192737;Dienstag;1
2019-01-15_11-18;182132;Dienstag;1
2019-01-15_11-19;189478;Dienstag;1
2019-01-15_11-20;187493;Dienstag;1
2019-01-15_11-21;189507;Dienstag;1
2019-01-15_11-22;185929;Dienstag;1
2019-01-15_11-23;194569;Dienstag;1
2019-01-15_11-24;183103;Dienstag;1
2019-01-15_11-25;181889;Dienstag;1
2019-01-15_11-26;185337;Dienstag;1
2019-01-15_11-27;179694;Dienstag;1
2019-01-15_11-28;184881;Dienstag;1
2019-01-15_11-29;182932;Dienstag;1
2019-01-15_11-30;183703;Dienstag;1
2019-01-15_11-31;184069;Dienstag;1
2019-01-15_11-32;183681;Dienstag;1
2019-01-15_11-33;186953;Dienstag;1
2019-01-15_11-34;183697;Dienstag;1
2019-01-15_11-35;193342;Dienstag;1
2019-01-15_11-36;192263;Dienstag;1
2019-01-15_11-37;190608;Dienstag;1
2019-01-15_11-38;181556;Dienstag;1
2019-01-15_11-39;188317;Dienstag;1
2019-01-15_11-40;188219;Dienstag;1
2019-01-15_11-41;186006;Dienstag;1
2019-01-15_11-42;185875;Dienstag;1
2019-01-15_11-43;185650;Dienstag;1
2019-01-15_11-44;186236;Dienstag;1
2019-01-15_11-45;187600;Dienstag;1
2019-01-15_11-46;187502;Dienstag;1
2019-01-15_11-47;185554;Dienstag;1
2019-01-15_11-48;187422;Dienstag;1
2019-01-15_11-49;180481;Dienstag;1
2019-01-15_11-50;192235;Dienstag;1
2019-01-15_11-51;189142;Dienstag;1
2019-01-15_11-52;182773;Dienstag;1
2019-01-15_11-53;194372;Dienstag;1
2019-01-15_11-54;185290;Dienstag;1
2019-01-15_11-55;181574;Dienstag;1
2019-01-15_11-56;190827;Dienstag;1
2019-01-15_11-57;186160;Dienstag;1
2019-01-15_11-58;179733;Dienstag;1
2019-01-15_11-59;187745;Dienstag;1
2019-01-15_12-00;184889;Dienstag;1
2019-01-15_12-01;179846;Dienstag;1
2019-01-15_12-02;190708;Dienstag;1
2019-01-15_12-03;185054;Dienstag;1
2019-01-15_12-04;187641;Dienstag;1
2019-01-15_12-05;186125;Dienstag;1
2019-01-15_12-06;185605;Dienstag;1
2019-01-15_12-07;196276;Dienstag;1
2019-01-15_12-08;181292;Dienstag;1
2019-01-15_12-09;190322;Dienstag;1
2019-01-15_12-10;190227;Dienstag;1
2019-01-15_12-11;187553;Dienstag;1
2019-01-15_12-12;191407;Dienstag;1
2019-01-15_12-13;192586;Dienstag;1
2019-01-15_12-14;191051;Dienstag;1
2019-01-15_12-15;193004;Dienstag;1
2019-01-15_12-16;187553;Dienstag;1
2019-01-15_12-17;188843;Dienstag;1
2019-01-15_12-18;191413;Dienstag;1
2019-01-15_12-19;189284;Dienstag;1
2019-01-15_12-20;191398;Dienstag;1
2019-01-15_12-21;187123;Dienstag;1
2019-01-15_12-22;194988;Dienstag;1
2019-01-15_12-23;190212;Dienstag;1
2019-01-15_12-24;192480;Dienstag;1
2019-01-15_12-25;188958;Dienstag;1
2019-01-15_12-26;190560;Dienstag;1
2019-01-15_12-27;186346;Dienstag;1
2019-01-15_12-28;194290;Dienstag;1
2019-01-15_12-29;188175;Dienstag;1
2019-01-15_12-30;192661;Dienstag;1
2019-01-15_12-31;185399;Dienstag;1
2019-01-15_12-32;193231;Dienstag;1
2019-01-15_12-33;188137;Dienstag;1
2019-01-15_12-34;192851;Dienstag;1
2019-01-15_12-35;193552;Dienstag;1
2019-01-15_12-36;187139;Dienstag;1
2019-01-15_12-37;192770;Dienstag;1
2019-01-15_12-38;189189;Dienstag;1
2019-01-15_12-39;194258;Dienstag;1
2019-01-15_12-40;192346;Dienstag;1
2019-01-15_12-41;191275;Dienstag;1
2019-01-15_12-42;193605;Dienstag;1
2019-01-15_12-43;193910;Dienstag;1
2019-01-15_12-44;198049;Dienstag;1
2019-01-15_12-45;189269;Dienstag;1
2019-01-15_12-46;198995;Dienstag;1
2019-01-15_12-47;193993;Dienstag;1
2019-01-15_12-48;190402;Dienstag;1
2019-01-15_12-49;202009;Dienstag;1
2019-01-15_12-50;195406;Dienstag;1
2019-01-15_12-51;187899;Dienstag;1
2019-01-15_12-52;197522;Dienstag;1
2019-01-15_12-53;193068;Dienstag;1
2019-01-15_12-54;196102;Dienstag;1
2019-01-15_12-55;194623;Dienstag;1
2019-01-15_12-56;190598;Dienstag;1
2019-01-15_12-57;192210;Dienstag;1
2019-01-15_12-58;188798;Dienstag;1
2019-01-15_12-59;198128;Dienstag;1
2019-01-15_13-00;197021;Dienstag;1
2019-01-15_13-01;197698;Dienstag;1
2019-01-15_13-02;196216;Dienstag;1
2019-01-15_13-03;191712;Dienstag;1
2019-01-15_13-04;189501;Dienstag;1
2019-01-15_13-05;185285;Dienstag;1
2019-01-15_13-06;198707;Dienstag;1
2019-01-15_13-07;192980;Dienstag;1
2019-01-15_13-08;198075;Dienstag;1
2019-01-15_13-09;205265;Dienstag;1
2019-01-15_13-10;196266;Dienstag;1
2019-01-15_13-11;194879;Dienstag;1
2019-01-15_13-12;186043;Dienstag;1
2019-01-15_13-13;197997;Dienstag;1
2019-01-15_13-14;193676;Dienstag;1
2019-01-15_13-15;197957;Dienstag;1
2019-01-15_13-16;189842;Dienstag;1
2019-01-15_13-17;195148;Dienstag;1
2019-01-15_13-18;193087;Dienstag;1
2019-01-15_13-19;195087;Dienstag;1
2019-01-15_13-20;198045;Dienstag;1
2019-01-15_13-21;187760;Dienstag;1
2019-01-15_13-22;198215;Dienstag;1
2019-01-15_13-23;187917;Dienstag;1
2019-01-15_13-24;194208;Dienstag;1
2019-01-15_13-25;193112;Dienstag;1
2019-01-15_13-26;192474;Dienstag;1
2019-01-15_13-27;192602;Dienstag;1
2019-01-15_13-28;193437;Dienstag;1
2019-01-15_13-29;186313;Dienstag;1
2019-01-15_13-30;193421;Dienstag;1
2019-01-15_13-31;189624;Dienstag;1
2019-01-15_13-32;194642;Dienstag;1
2019-01-15_13-33;191268;Dienstag;1
2019-01-15_13-34;195057;Dienstag;1
2019-01-15_13-35;187578;Dienstag;1
2019-01-15_13-36;196576;Dienstag;1
2019-01-15_13-37;192665;Dienstag;1
2019-01-15_13-38;199537;Dienstag;1
2019-01-15_13-39;191297;Dienstag;1
2019-01-15_13-40;192763;Dienstag;1
2019-01-15_13-41;198393;Dienstag;1
2019-01-15_13-42;196872;Dienstag;1
2019-01-15_13-43;192338;Dienstag;1
2019-01-15_13-44;202788;Dienstag;1
2019-01-15_13-45;196196;Dienstag;1
2019-01-15_13-46;195744;Dienstag;1
2019-01-15_13-47;201218;Dienstag;1
2019-01-15_13-48;196630;Dienstag;1
2019-01-15_13-49;204124;Dienstag;1
2019-01-15_13-50;196793;Dienstag;1
2019-01-15_13-51;195800;Dienstag;1
2019-01-15_13-52;196801;Dienstag;1
2019-01-15_13-53;199509;Dienstag;1
2019-01-15_13-54;203852;Dienstag;1
2019-01-15_13-55;197968;Dienstag;1
2019-01-15_13-56;193628;Dienstag;1
