Datetime,Count
2018-12-22 20:25:00,52343.00000000001
2018-12-22 20:30:00,51000.40000000001
2018-12-22 20:35:00,49742.600000000006
2018-12-22 20:40:00,48716.6
2018-12-22 20:45:00,47911.600000000006
2018-12-22 20:50:00,47138.6
2018-12-22 20:55:00,46529.0
2018-12-22 21:00:00,45977.8
2018-12-22 21:05:00,45284.40000000001
2018-12-22 21:10:00,44722.0
2018-12-22 21:15:00,44078.0
2018-12-22 21:20:00,43438.200000000004
2018-12-22 21:25:00,42887.0
2018-12-22 21:30:00,42376.200000000004
2018-12-22 21:35:00,41849.600000000006
2018-12-22 21:40:00,41330.4
2018-12-22 21:45:00,40713.8
2018-12-22 21:50:00,40106.6
2018-12-22 21:55:00,39403.600000000006
2018-12-22 22:00:00,38652.200000000004
2018-12-22 22:05:00,37879.8
2018-12-22 22:10:00,37157.4
2018-12-22 22:15:00,36348.4
2018-12-22 22:20:00,35551.4
2018-12-22 22:25:00,34717.4
2018-12-22 22:30:00,33882.200000000004
2018-12-22 22:35:00,33048.0
2018-12-22 22:40:00,32210.6
2018-12-22 22:45:00,31428.4
2018-12-22 22:50:00,30644.600000000002
2018-12-22 22:55:00,29824.4
2018-12-22 23:00:00,28972.200000000004
2018-12-22 23:05:00,28081.000000000004
2018-12-22 23:10:00,27200.0
2018-12-22 23:15:00,26385.8
2018-12-22 23:20:00,25707.0
2018-12-22 23:25:00,25078.6
2018-12-22 23:30:00,24592.0
2018-12-22 23:35:00,24124.2
2018-12-22 23:40:00,23546.2
2018-12-22 23:45:00,18603.4
2018-12-22 23:50:00,13796.400000000001
2018-12-22 23:55:00,9059.2
2018-12-23 00:00:00,4438.8
2018-12-23 00:05:00,1.0
2018-12-23 00:10:00,1.0
2018-12-23 00:15:00,3294.8
2018-12-23 00:20:00,6400.8
2018-12-23 00:25:00,9405.400000000001
2018-12-23 00:30:00,12251.600000000002
2018-12-23 00:35:00,14977.800000000003
2018-12-23 00:40:00,14303.200000000003
2018-12-23 00:45:00,13673.800000000003
2018-12-23 00:50:00,13065.800000000001
2018-12-23 00:55:00,12532.800000000001
2018-12-23 01:00:00,12006.000000000002
2018-12-23 01:05:00,11459.800000000001
2018-12-23 01:10:00,11006.6
2018-12-23 01:15:00,10509.6
2018-12-23 01:20:00,10045.8
2018-12-23 01:25:00,9605.8
2018-12-23 01:30:00,9218.599999999999
2018-12-23 01:35:00,8843.0
2018-12-23 01:40:00,8535.6
2018-12-23 01:45:00,8226.0
2018-12-23 01:50:00,7962.8
2018-12-23 01:55:00,7749.0
2018-12-23 02:00:00,7505.0
2018-12-23 02:05:00,7292.8
2018-12-23 02:10:00,7090.4
2018-12-23 02:15:00,6863.200000000001
2018-12-23 02:20:00,6626.400000000001
2018-12-23 02:25:00,6424.0
2018-12-23 02:30:00,6241.6
2018-12-23 02:35:00,6067.0
2018-12-23 02:40:00,5950.200000000001
2018-12-23 02:45:00,5836.4
2018-12-23 02:50:00,5766.4
2018-12-23 02:55:00,5668.0
2018-12-23 03:00:00,5591.400000000001
2018-12-23 03:05:00,5511.0
2018-12-23 03:10:00,5447.400000000001
2018-12-23 03:15:00,5391.4
2018-12-23 03:20:00,5365.6
2018-12-23 03:25:00,5331.2
2018-12-23 03:30:00,5319.599999999999
2018-12-23 03:35:00,5315.6
2018-12-23 03:40:00,5309.0
2018-12-23 03:45:00,5308.8
2018-12-23 03:50:00,5347.8
2018-12-23 03:55:00,5388.400000000001
2018-12-23 04:00:00,5440.8
2018-12-23 04:05:00,5491.4
2018-12-23 04:10:00,5560.6
